user_id,plan,start_date,monthly_revenue,status
3610,Growth,2024-02-12,99,Active
3616,Starter,2024-06-27,29,Active
3619,Starter,2024-03-10,29,Active
3623,Growth,2025-01-12,99,Cancelled
3625,Growth,2024-07-09,99,Active
3626,Starter,2024-07-07,29,Active
3628,Growth,2024-08-24,99,Active
3631,Starter,2024-02-08,29,Cancelled
3636,Enterprise,2024-10-16,499,Active
3640,Growth,2024-07-19,99,Active
3643,Growth,2024-04-25,99,Active
3644,Growth,2024-12-16,99,Active
3645,Starter,2024-04-14,29,Cancelled
3650,Growth,2024-05-28,99,Active
3651,Enterprise,2024-07-24,499,Active
3653,Starter,2024-09-22,29,Active
3655,Starter,2024-04-18,29,Active
3660,Growth,2024-05-02,99,Active
3661,Starter,2024-10-28,29,Active
3663,Starter,2024-05-24,29,Active
3665,Growth,2024-11-15,99,Active
3667,Growth,2024-08-27,99,Active
3670,Starter,2024-08-18,29,Active
3671,Growth,2024-06-20,99,Active
3673,Enterprise,2024-03-16,499,Active
3674,Starter,2025-01-20,29,Active
3682,Growth,2024-11-14,99,Active
3683,Starter,2025-01-21,29,Cancelled
3685,Growth,2024-10-17,99,Active
3686,Starter,2024-09-26,29,Active
3689,Growth,2024-11-06,99,Active
3690,Growth,2024-11-28,99,Active
3692,Growth,2024-04-07,99,Active
3693,Starter,2024-03-20,29,Cancelled
3696,Growth,2024-04-16,99,Active
3698,Growth,2024-03-14,99,Active
3700,Starter,2024-07-20,29,Active
3701,Growth,2024-05-26,99,Active
3705,Starter,2024-02-05,29,Active
3706,Growth,2024-04-23,99,Active
3708,Starter,2024-03-09,29,Active
3710,Starter,2024-09-21,29,Active
3713,Starter,2024-07-09,29,Active
3716,Enterprise,2024-07-29,499,Active
3717,Starter,2024-02-13,29,Active
3719,Starter,2024-02-14,29,Active
3722,Starter,2024-11-14,29,Active
3723,Starter,2024-12-14,29,Active
3724,Starter,2024-09-02,29,Active
3726,Starter,2024-10-01,29,Active
3727,Growth,2024-11-08,99,Active
3728,Growth,2024-09-28,99,Active
3731,Growth,2024-10-29,99,Active
3733,Starter,2024-08-08,29,Active
3734,Growth,2024-02-26,99,Active
3735,Starter,2024-04-26,29,Active
3737,Growth,2024-05-23,99,Active
3738,Growth,2024-09-17,99,Active
3743,Starter,2024-02-04,29,Active
3745,Starter,2025-01-06,29,Cancelled
3746,Enterprise,2024-07-07,499,Active
3747,Growth,2024-08-15,99,Active
3751,Starter,2024-03-27,29,Active
3753,Starter,2024-03-03,29,Active
3757,Starter,2024-10-04,29,Active
3763,Starter,2024-05-10,29,Active
3764,Enterprise,2024-03-26,499,Active
3765,Starter,2024-04-04,29,Active
3768,Growth,2024-04-24,99,Active
3769,Growth,2024-01-19,99,Active
3770,Growth,2024-11-19,99,Active
3772,Starter,2024-03-28,29,Active
3774,Starter,2024-07-28,29,Active
3776,Growth,2024-11-02,99,Active
3779,Starter,2024-10-25,29,Active
3780,Growth,2024-08-16,99,Cancelled
3785,Growth,2024-07-28,99,Active
3792,Starter,2025-01-03,29,Active
3793,Starter,2024-04-21,29,Active
3794,Growth,2024-10-29,99,Active
3795,Starter,2024-07-14,29,Active
3797,Starter,2024-09-10,29,Active
3802,Growth,2024-07-25,99,Active
3804,Growth,2024-11-09,99,Active
3805,Growth,2024-09-22,99,Active
3808,Starter,2024-03-14,29,Active
3809,Starter,2024-07-13,29,Active
3811,Enterprise,2024-03-03,499,Active
3812,Starter,2024-10-30,29,Active
3813,Starter,2024-06-26,29,Active
3816,Growth,2024-10-30,99,Active
3817,Enterprise,2025-01-03,499,Active
3822,Enterprise,2024-01-27,499,Active
3823,Enterprise,2024-07-08,499,Active
3824,Starter,2024-02-27,29,Active
3826,Starter,2024-12-24,29,Cancelled
3827,Growth,2024-06-21,99,Active
3831,Enterprise,2024-09-25,499,Active
3833,Starter,2024-08-25,29,Active
3835,Starter,2024-10-27,29,Active
3836,Starter,2024-01-20,29,Active
3838,Enterprise,2024-12-31,499,Active
3839,Enterprise,2024-07-16,499,Active
3841,Starter,2024-06-11,29,Active
3844,Starter,2024-01-26,29,Active
3845,Starter,2024-05-20,29,Active
3846,Growth,2024-04-03,99,Active
3848,Starter,2024-12-11,29,Active
3853,Growth,2024-04-26,99,Active
3857,Enterprise,2024-02-10,499,Active
3864,Starter,2024-05-18,29,Cancelled
3869,Growth,2024-01-27,99,Active
3873,Starter,2024-07-14,29,Active
3877,Growth,2024-08-21,99,Active
3880,Starter,2024-07-22,29,Active
3885,Growth,2024-06-07,99,Active
3889,Starter,2024-06-04,29,Active
3891,Starter,2024-11-26,29,Cancelled
3893,Starter,2024-11-15,29,Active
3894,Growth,2024-08-04,99,Active
3895,Growth,2024-02-25,99,Cancelled
3896,Enterprise,2024-05-20,499,Active
3899,Growth,2024-04-02,99,Active
3905,Starter,2024-02-19,29,Active
3907,Starter,2024-09-29,29,Active
3909,Growth,2024-11-04,99,Active
3911,Growth,2024-05-12,99,Active
3913,Starter,2024-05-06,29,Active
3916,Growth,2024-02-03,99,Cancelled
3919,Starter,2024-09-11,29,Active
3926,Growth,2024-11-22,99,Active
3928,Growth,2024-02-24,99,Active
3929,Starter,2024-03-18,29,Cancelled
3931,Starter,2024-07-17,29,Active
3933,Growth,2024-10-01,99,Active
3935,Starter,2024-04-29,29,Active
3938,Starter,2024-09-27,29,Active
3942,Growth,2024-10-24,99,Active
3943,Starter,2024-01-28,29,Active
3944,Growth,2024-01-27,99,Active
3946,Starter,2024-08-05,29,Active
3949,Growth,2024-11-26,99,Active
3951,Starter,2024-09-02,29,Active
3953,Starter,2024-07-29,29,Active
3955,Starter,2025-01-16,29,Active
3956,Starter,2024-07-15,29,Active
3957,Growth,2024-05-25,99,Active
3961,Growth,2024-08-10,99,Active
3964,Starter,2024-02-06,29,Active
3966,Starter,2024-11-09,29,Active
3968,Growth,2024-02-13,99,Active
3975,Starter,2024-02-09,29,Active
3978,Enterprise,2024-11-11,499,Active
3979,Starter,2025-01-05,29,Active
3984,Starter,2024-11-13,29,Active
3985,Starter,2024-10-26,29,Active
3987,Starter,2024-08-11,29,Active
3990,Starter,2024-07-17,29,Active
3994,Growth,2024-04-02,99,Active
3997,Growth,2024-03-25,99,Active
3998,Growth,2024-03-15,99,Active
4000,Growth,2024-09-26,99,Active
4001,Starter,2024-10-31,29,Active
4007,Starter,2024-06-30,29,Active
4010,Growth,2024-02-26,99,Active
4011,Growth,2024-08-17,99,Active
4013,Starter,2024-07-21,29,Active
4021,Starter,2024-09-08,29,Active
4022,Starter,2024-05-16,29,Active
4026,Starter,2024-12-22,29,Active
4030,Starter,2025-01-19,29,Active
4031,Starter,2024-06-06,29,Active
4033,Starter,2024-03-09,29,Cancelled
4039,Starter,2024-10-29,29,Active
4042,Starter,2024-08-26,29,Cancelled
4047,Starter,2024-09-01,29,Active
4051,Starter,2025-01-17,29,Active
4052,Starter,2024-10-01,29,Active
4054,Growth,2024-06-18,99,Active
4055,Growth,2024-04-28,99,Cancelled
4056,Starter,2024-02-26,29,Active
4060,Starter,2024-11-13,29,Active
4065,Growth,2024-03-23,99,Active
4066,Growth,2024-08-05,99,Active
4070,Starter,2024-07-31,29,Active
4076,Enterprise,2024-03-04,499,Active
4084,Growth,2024-04-17,99,Active
4093,Starter,2024-05-28,29,Active
4094,Growth,2024-11-05,99,Active
4096,Growth,2024-11-23,99,Active
4098,Growth,2024-04-07,99,Active
4100,Starter,2024-10-19,29,Active
4104,Growth,2024-05-08,99,Cancelled
4105,Growth,2024-10-30,99,Active
4107,Starter,2024-04-05,29,Active
4108,Growth,2024-01-24,99,Active
4109,Starter,2024-05-30,29,Cancelled
4110,Starter,2024-08-11,29,Active
4111,Enterprise,2024-04-18,499,Active
4113,Growth,2024-08-27,99,Active
4114,Starter,2024-09-13,29,Active
4115,Growth,2024-08-22,99,Active
4117,Starter,2024-05-05,29,Active
4119,Growth,2024-11-18,99,Active
4126,Starter,2024-09-01,29,Active
4127,Starter,2024-07-22,29,Active
4129,Growth,2024-07-27,99,Active
4133,Enterprise,2024-03-05,499,Active
4135,Starter,2024-08-24,29,Active
4140,Starter,2024-04-02,29,Active
4141,Growth,2024-12-04,99,Cancelled
4142,Starter,2024-06-03,29,Active
4144,Starter,2024-10-12,29,Active
4145,Growth,2024-06-25,99,Active
4147,Growth,2024-08-07,99,Active
4149,Starter,2024-07-14,29,Active
4151,Starter,2025-01-08,29,Active
4152,Enterprise,2024-02-17,499,Active
4154,Growth,2025-01-10,99,Cancelled
4157,Growth,2024-06-04,99,Active
4166,Growth,2024-01-14,99,Active
4167,Starter,2024-09-21,29,Active
4168,Starter,2024-07-17,29,Active
4169,Enterprise,2024-02-02,499,Active
4170,Enterprise,2024-06-24,499,Active
4171,Starter,2024-08-01,29,Active
4175,Starter,2024-03-25,29,Active
4176,Growth,2024-09-23,99,Active
4178,Starter,2024-09-09,29,Active
4180,Growth,2024-03-16,99,Active
4185,Growth,2024-02-25,99,Active
4188,Starter,2024-08-10,29,Active
4192,Starter,2024-12-16,29,Active
4205,Growth,2024-12-20,99,Active
4206,Enterprise,2024-08-27,499,Active
4207,Enterprise,2024-08-07,499,Cancelled
4209,Starter,2024-09-15,29,Active
4211,Starter,2024-03-31,29,Active
4212,Growth,2024-11-15,99,Active
4216,Enterprise,2024-09-06,499,Active
4217,Starter,2024-07-26,29,Active
4221,Growth,2024-04-17,99,Active
4222,Starter,2024-03-16,29,Active
4230,Starter,2024-12-20,29,Active
4231,Starter,2024-03-25,29,Active
4232,Growth,2024-11-03,99,Active
4233,Growth,2024-03-21,99,Active
4234,Starter,2024-07-04,29,Active
4235,Starter,2024-08-28,29,Active
4236,Growth,2024-11-04,99,Cancelled
4237,Starter,2024-09-26,29,Active
4238,Starter,2024-04-21,29,Active
4240,Growth,2024-09-20,99,Active
4241,Growth,2024-09-13,99,Active
4242,Enterprise,2025-01-02,499,Active
4243,Starter,2025-01-15,29,Active
4249,Growth,2024-07-15,99,Active
4254,Growth,2024-09-08,99,Active
4259,Growth,2024-05-01,99,Active
4262,Starter,2024-08-27,29,Active
4264,Growth,2024-10-22,99,Active
4265,Starter,2024-09-29,29,Active
4266,Starter,2024-09-26,29,Cancelled
4267,Enterprise,2024-06-04,499,Active
4268,Growth,2024-11-10,99,Active
4271,Growth,2024-04-08,99,Active
4276,Growth,2024-05-11,99,Active
4277,Enterprise,2024-04-22,499,Active
4278,Starter,2024-03-09,29,Active
4281,Starter,2024-07-27,29,Active
4286,Growth,2024-07-06,99,Cancelled
4287,Growth,2024-09-05,99,Active
4288,Starter,2024-04-29,29,Active
4291,Growth,2024-07-22,99,Active
4297,Starter,2024-11-17,29,Active
4299,Starter,2024-12-04,29,Active
4300,Starter,2024-08-21,29,Active
4301,Growth,2024-02-16,99,Active
4304,Starter,2024-10-24,29,Active
4305,Growth,2024-06-07,99,Active
4307,Starter,2024-10-24,29,Cancelled
4314,Starter,2024-12-12,29,Active
4316,Starter,2024-03-02,29,Active
4319,Starter,2024-09-26,29,Active
4322,Growth,2024-12-23,99,Active
4325,Growth,2024-01-13,99,Active
4326,Growth,2024-05-06,99,Active
4328,Starter,2024-04-13,29,Active
4331,Starter,2025-01-20,29,Active
4332,Growth,2024-09-19,99,Active
4333,Growth,2024-11-14,99,Active
4334,Growth,2024-10-27,99,Active
4335,Starter,2024-03-20,29,Active
4343,Growth,2025-01-02,99,Active
4345,Growth,2024-09-17,99,Active
4349,Growth,2024-03-14,99,Active
4350,Growth,2024-04-12,99,Active
4352,Growth,2024-06-27,99,Active
4353,Growth,2024-09-12,99,Active
4355,Starter,2024-05-25,29,Active
4360,Starter,2024-05-26,29,Active
4362,Growth,2024-10-21,99,Active
4363,Enterprise,2024-01-12,499,Active
4364,Growth,2025-01-15,99,Cancelled
4367,Growth,2024-11-14,99,Active
4370,Growth,2024-07-06,99,Active
4374,Enterprise,2024-05-27,499,Active
4377,Starter,2024-05-12,29,Active
4378,Starter,2024-02-02,29,Active
4383,Growth,2024-02-01,99,Active
4385,Growth,2024-04-27,99,Active
4386,Starter,2024-03-08,29,Active
4389,Enterprise,2024-01-19,499,Active
4396,Growth,2024-04-07,99,Active
4399,Growth,2024-03-24,99,Active
4400,Starter,2024-03-06,29,Active
4402,Growth,2025-01-24,99,Cancelled
4405,Growth,2024-05-12,99,Active
4407,Growth,2024-04-27,99,Active
4410,Growth,2024-02-26,99,Active
4411,Starter,2024-03-23,29,Active
4412,Starter,2025-01-08,29,Active
4415,Starter,2024-02-27,29,Active
4416,Starter,2024-07-14,29,Active
4419,Enterprise,2024-04-06,499,Active
4421,Growth,2024-08-12,99,Active
4422,Growth,2024-09-07,99,Active
4425,Starter,2024-02-29,29,Active
4426,Growth,2024-03-01,99,Active
4428,Starter,2024-12-02,29,Active
4430,Enterprise,2024-06-21,499,Active
4431,Enterprise,2024-12-21,499,Active
4432,Starter,2024-04-05,29,Active
4434,Growth,2024-10-08,99,Active
4440,Enterprise,2024-07-12,499,Active
4445,Starter,2024-11-15,29,Active
4446,Growth,2025-01-13,99,Active
4450,Enterprise,2024-04-19,499,Active
4452,Growth,2024-10-23,99,Active
4454,Starter,2024-12-16,29,Active
4455,Starter,2024-09-18,29,Active
4457,Growth,2024-06-13,99,Active
4461,Starter,2024-08-24,29,Active
4462,Growth,2024-08-14,99,Active
4463,Enterprise,2024-02-25,499,Cancelled
4465,Starter,2024-06-17,29,Active
4469,Growth,2024-08-26,99,Active
4473,Starter,2024-07-18,29,Active
4478,Enterprise,2024-08-13,499,Cancelled
4480,Starter,2024-10-06,29,Active
4482,Starter,2024-05-27,29,Active
4483,Starter,2024-09-20,29,Active
4484,Growth,2024-05-21,99,Active
4486,Growth,2024-09-23,99,Active
4487,Starter,2024-08-10,29,Active
4488,Growth,2024-08-19,99,Active
4495,Growth,2024-03-29,99,Active
4500,Growth,2024-06-22,99,Active
4504,Growth,2024-02-28,99,Active
4509,Enterprise,2024-08-13,499,Active
4512,Growth,2024-02-22,99,Active
4517,Starter,2024-07-23,29,Active
4518,Starter,2024-10-09,29,Active
4519,Growth,2024-03-08,99,Active
4522,Growth,2024-06-07,99,Active
4532,Enterprise,2024-11-19,499,Active
4533,Growth,2024-05-16,99,Cancelled
4538,Starter,2024-06-19,29,Active
4540,Starter,2024-06-03,29,Active
4541,Growth,2024-06-21,99,Active
4543,Starter,2024-04-27,29,Active
4545,Growth,2024-08-21,99,Cancelled
4552,Growth,2024-08-02,99,Active
4554,Growth,2024-01-09,99,Active
4555,Enterprise,2024-03-26,499,Active
4558,Growth,2024-12-21,99,Active
4561,Growth,2024-01-26,99,Active
4562,Enterprise,2024-02-27,499,Active
4564,Starter,2024-05-19,29,Active
4565,Starter,2024-10-13,29,Active
4566,Growth,2024-10-17,99,Active
4567,Starter,2024-02-05,29,Active
4570,Starter,2024-02-18,29,Active
4571,Growth,2024-09-26,99,Active
4575,Enterprise,2024-11-30,499,Active
4578,Growth,2024-09-13,99,Cancelled
4579,Growth,2024-08-06,99,Active
4580,Starter,2024-01-28,29,Active
4583,Starter,2024-12-21,29,Active
4587,Starter,2024-02-27,29,Active
4593,Enterprise,2024-09-14,499,Active
4594,Starter,2024-12-20,29,Active
4595,Starter,2024-01-10,29,Active
4601,Starter,2024-04-08,29,Active
4606,Growth,2024-04-11,99,Active
4612,Growth,2025-01-14,99,Active
4613,Starter,2024-05-05,29,Active
4614,Starter,2024-09-26,29,Active
4616,Starter,2024-08-26,29,Active
4619,Enterprise,2024-10-04,499,Active
4621,Starter,2024-07-20,29,Cancelled
4623,Growth,2025-01-08,99,Cancelled
4628,Starter,2024-04-08,29,Active
4630,Growth,2024-12-25,99,Active
4635,Starter,2025-01-16,29,Active
4636,Starter,2024-12-21,29,Active
4638,Starter,2024-02-29,29,Cancelled
4643,Starter,2024-01-20,29,Active
4648,Starter,2024-03-25,29,Active
4651,Growth,2024-12-24,99,Active
4652,Starter,2024-02-04,29,Cancelled
4653,Growth,2024-07-23,99,Active
4654,Starter,2024-11-11,29,Cancelled
4655,Enterprise,2024-04-16,499,Active
4658,Enterprise,2024-04-23,499,Active
4659,Growth,2024-06-24,99,Active
4661,Growth,2024-08-11,99,Active
4662,Enterprise,2024-10-19,499,Active
4666,Enterprise,2024-04-25,499,Cancelled
4667,Starter,2025-01-13,29,Active
4670,Enterprise,2024-07-25,499,Active
4671,Enterprise,2024-10-08,499,Active
4672,Starter,2024-07-14,29,Active
4674,Starter,2024-02-01,29,Active
4677,Growth,2024-02-21,99,Active
4678,Starter,2024-11-07,29,Active
4679,Starter,2024-02-27,29,Active
4682,Growth,2024-04-28,99,Active
4684,Growth,2024-02-24,99,Active
4685,Starter,2024-06-24,29,Active
4687,Enterprise,2024-06-15,499,Active
4693,Growth,2024-08-06,99,Active
4702,Growth,2024-02-18,99,Active
4703,Growth,2024-03-24,99,Active
4707,Starter,2024-02-15,29,Active
4709,Starter,2024-11-09,29,Active
4710,Enterprise,2024-06-11,499,Active
4711,Starter,2024-12-04,29,Active
4712,Starter,2024-10-02,29,Cancelled
4718,Starter,2025-01-03,29,Active
4719,Growth,2024-03-17,99,Active
4723,Growth,2024-05-30,99,Active
4724,Starter,2024-04-30,29,Active
4725,Growth,2024-10-08,99,Active
4728,Starter,2024-06-12,29,Active
4730,Growth,2024-02-10,99,Active
4732,Starter,2024-05-12,29,Active
4737,Starter,2024-06-24,29,Active
4739,Enterprise,2024-04-14,499,Active
4750,Starter,2024-11-14,29,Active
4751,Starter,2024-10-26,29,Active
4755,Growth,2024-04-08,99,Active
4757,Growth,2024-04-06,99,Active
4758,Starter,2024-10-19,29,Active
4759,Starter,2024-05-26,29,Active
4764,Starter,2024-02-09,29,Cancelled
4765,Growth,2024-05-09,99,Active
4766,Starter,2024-10-28,29,Active
4767,Enterprise,2024-07-21,499,Active
4768,Starter,2024-03-05,29,Active
4770,Starter,2024-02-29,29,Active
4772,Starter,2024-04-29,29,Active
4773,Starter,2024-02-24,29,Active
4775,Enterprise,2024-08-15,499,Active
4776,Starter,2024-03-16,29,Active
4778,Enterprise,2024-02-12,499,Active
4780,Starter,2024-04-06,29,Active
4782,Growth,2024-12-09,99,Active
4784,Starter,2024-01-25,29,Active
4785,Starter,2024-08-10,29,Active
4786,Starter,2024-12-16,29,Active
4788,Starter,2024-04-23,29,Active
4790,Starter,2024-07-05,29,Active
4796,Starter,2025-01-11,29,Cancelled
4798,Starter,2024-04-07,29,Active
4800,Starter,2024-06-21,29,Active
4801,Starter,2024-05-18,29,Active
4802,Enterprise,2024-02-03,499,Active
4812,Enterprise,2024-11-23,499,Active
4813,Enterprise,2024-10-08,499,Active
4815,Starter,2024-11-24,29,Active
4816,Growth,2024-12-22,99,Active
4818,Growth,2024-03-22,99,Active
4819,Starter,2024-03-24,29,Active
4822,Starter,2024-08-01,29,Active
4826,Starter,2024-03-02,29,Cancelled
4828,Growth,2024-09-12,99,Active
4832,Growth,2024-04-06,99,Active
4837,Growth,2024-07-11,99,Active
4838,Starter,2024-12-04,29,Cancelled
4841,Growth,2024-10-04,99,Active
4843,Starter,2024-08-07,29,Active
4845,Starter,2024-03-20,29,Active
4847,Starter,2024-02-06,29,Active
4849,Growth,2024-03-03,99,Active
4851,Starter,2024-05-21,29,Active
4853,Growth,2024-02-15,99,Active
4856,Starter,2024-09-10,29,Cancelled
4858,Enterprise,2024-03-10,499,Active
4862,Starter,2024-04-09,29,Cancelled
4867,Starter,2024-02-13,29,Active
4869,Starter,2024-03-08,29,Active
4870,Growth,2024-12-26,99,Active
4871,Enterprise,2024-06-09,499,Active
4872,Starter,2024-02-23,29,Active
4874,Growth,2024-09-06,99,Active
4875,Growth,2024-08-30,99,Active
4876,Starter,2024-10-07,29,Active
4877,Growth,2024-02-07,99,Active
4879,Enterprise,2024-03-20,499,Active
4887,Growth,2024-03-30,99,Cancelled
4889,Growth,2024-10-31,99,Active
4891,Starter,2024-05-22,29,Active
4894,Growth,2024-02-20,99,Active
4895,Starter,2024-04-25,29,Active
4899,Growth,2024-12-02,99,Cancelled
4903,Starter,2024-09-11,29,Active
4906,Growth,2024-05-25,99,Active
4907,Growth,2024-09-23,99,Active
4909,Starter,2024-05-09,29,Active
4917,Enterprise,2024-09-09,499,Cancelled
4918,Growth,2024-04-16,99,Active
4920,Growth,2024-07-15,99,Active
4921,Starter,2024-06-15,29,Active
4923,Starter,2024-12-15,29,Active
4924,Growth,2024-06-19,99,Active
4926,Starter,2024-03-02,29,Active
4927,Growth,2024-11-20,99,Active
4929,Starter,2024-08-06,29,Active
4930,Starter,2024-02-24,29,Active
4935,Starter,2024-05-21,29,Active
4938,Growth,2024-07-15,99,Active
4939,Starter,2024-12-09,29,Active
4943,Starter,2024-07-16,29,Active
4945,Growth,2024-10-18,99,Active
4947,Starter,2024-03-15,29,Active
4952,Growth,2024-08-05,99,Cancelled
4954,Growth,2024-02-19,99,Active
4955,Starter,2024-04-14,29,Active
4958,Starter,2024-11-16,29,Active
4959,Starter,2024-07-11,29,Active
4960,Starter,2024-11-13,29,Active
4961,Starter,2024-08-03,29,Active
4962,Starter,2024-04-03,29,Active
4963,Starter,2025-01-21,29,Active
4972,Enterprise,2024-02-29,499,Active
4975,Starter,2024-02-04,29,Active
4977,Growth,2024-03-19,99,Active
4979,Growth,2024-09-01,99,Active
4980,Growth,2024-09-07,99,Active
4981,Enterprise,2024-05-20,499,Active
4984,Starter,2024-09-17,29,Active
4986,Starter,2024-02-06,29,Active
4987,Enterprise,2024-07-21,499,Active
4988,Starter,2024-07-01,29,Active
4990,Starter,2024-07-21,29,Active
4994,Growth,2024-04-09,99,Active
4998,Growth,2024-09-29,99,Cancelled
5003,Growth,2024-01-24,99,Active
5008,Starter,2024-09-08,29,Active
5013,Growth,2024-09-15,99,Active
5017,Starter,2024-10-24,29,Active
5019,Starter,2024-09-26,29,Active
5022,Enterprise,2024-03-04,499,Active
5023,Starter,2024-05-28,29,Active
5025,Starter,2025-01-03,29,Active
5026,Enterprise,2024-04-21,499,Active
5029,Starter,2024-12-01,29,Active
5030,Starter,2024-03-27,29,Active
5034,Starter,2024-04-11,29,Cancelled
5036,Starter,2024-02-14,29,Active
5038,Growth,2024-07-24,99,Active
5039,Starter,2024-06-30,29,Active
5042,Starter,2024-12-18,29,Active
5043,Starter,2024-09-26,29,Active
5044,Starter,2024-12-07,29,Active
5046,Starter,2024-02-06,29,Active
5050,Starter,2024-01-20,29,Active
5053,Growth,2024-02-27,99,Active
5055,Starter,2024-07-12,29,Active
5056,Growth,2024-06-12,99,Active
5058,Growth,2024-04-20,99,Active
5059,Enterprise,2024-06-13,499,Active
5062,Starter,2024-10-18,29,Active
5065,Starter,2024-11-17,29,Active
5066,Starter,2024-11-19,29,Active
5069,Starter,2024-03-08,29,Active
5073,Growth,2024-07-12,99,Active
5074,Starter,2024-07-30,29,Active
5075,Enterprise,2024-09-14,499,Cancelled
5076,Starter,2025-01-05,29,Active
5081,Starter,2024-11-19,29,Active
5084,Growth,2024-10-15,99,Active
5085,Starter,2024-09-19,29,Active
5089,Starter,2024-03-01,29,Active
5091,Growth,2024-04-13,99,Active
5100,Starter,2024-03-10,29,Active
5101,Starter,2024-11-24,29,Active
5105,Starter,2024-04-19,29,Cancelled
5108,Growth,2024-10-02,99,Active
5109,Growth,2025-01-09,99,Active
5110,Starter,2024-12-05,29,Active
5111,Growth,2024-09-01,99,Active
5113,Enterprise,2024-05-30,499,Active
5117,Starter,2024-01-30,29,Active
5119,Starter,2024-05-10,29,Active
5120,Starter,2024-05-10,29,Active
5123,Starter,2024-10-16,29,Active
5125,Enterprise,2024-06-02,499,Active
5127,Starter,2024-06-23,29,Active
5128,Growth,2024-06-08,99,Active
5135,Starter,2024-07-10,29,Active
5136,Growth,2024-12-30,99,Active
5138,Starter,2024-03-04,29,Active
5139,Starter,2024-03-08,29,Cancelled
5140,Growth,2024-03-19,99,Active
5145,Starter,2024-02-28,29,Active
5147,Growth,2024-02-04,99,Active
5150,Growth,2024-05-20,99,Active
5152,Starter,2024-09-29,29,Active
5157,Enterprise,2024-01-19,499,Active
5158,Starter,2024-03-13,29,Active
5159,Growth,2024-02-06,99,Active
5160,Enterprise,2024-12-09,499,Active
5161,Growth,2024-06-30,99,Active
5162,Growth,2024-12-09,99,Active
5166,Enterprise,2024-08-15,499,Active
5172,Enterprise,2024-07-05,499,Active
5177,Enterprise,2024-10-03,499,Active
5178,Growth,2024-05-26,99,Active
5183,Starter,2024-03-04,29,Active
5185,Starter,2025-01-02,29,Cancelled
5187,Enterprise,2024-10-17,499,Active
5190,Enterprise,2024-06-21,499,Active
5191,Starter,2024-07-01,29,Active
5193,Starter,2024-02-22,29,Active
5195,Starter,2024-05-19,29,Active
5196,Starter,2024-01-14,29,Active
5205,Starter,2024-01-25,29,Active
5206,Starter,2024-03-08,29,Active
5207,Growth,2024-10-27,99,Active
5211,Starter,2024-07-16,29,Active
5213,Starter,2024-12-03,29,Active
5214,Starter,2024-09-29,29,Active
5216,Enterprise,2024-09-29,499,Active
5219,Growth,2024-12-05,99,Active
5220,Starter,2024-02-17,29,Active
5222,Growth,2024-10-22,99,Cancelled
5223,Growth,2024-11-16,99,Active
5226,Starter,2024-06-15,29,Active
5228,Starter,2025-01-14,29,Cancelled
5229,Starter,2024-02-06,29,Active
5232,Starter,2024-06-30,29,Active
5238,Starter,2024-01-26,29,Active
5240,Starter,2024-05-23,29,Active
5242,Starter,2024-04-17,29,Active
5243,Starter,2024-03-21,29,Active
5244,Starter,2024-02-26,29,Active
5246,Growth,2024-08-09,99,Active
5248,Starter,2024-07-20,29,Active
5254,Growth,2024-04-23,99,Active
5255,Enterprise,2024-03-19,499,Active
5256,Enterprise,2024-02-22,499,Active
5259,Starter,2024-12-23,29,Active
5265,Growth,2024-11-01,99,Active
5266,Growth,2024-06-06,99,Active
5268,Starter,2024-05-14,29,Active
5269,Starter,2024-02-12,29,Active
5272,Growth,2024-07-26,99,Active
5274,Enterprise,2024-12-21,499,Active
5276,Starter,2024-06-13,29,Active
5278,Starter,2024-08-17,29,Active
5279,Starter,2024-02-19,29,Active
5280,Growth,2024-01-22,99,Active
5281,Enterprise,2024-11-05,499,Active
5286,Starter,2024-01-19,29,Active
5287,Growth,2024-03-30,99,Active
5289,Enterprise,2024-06-24,499,Active
5293,Starter,2024-08-27,29,Active
5298,Growth,2024-08-23,99,Active
5299,Starter,2024-06-05,29,Cancelled
5300,Starter,2024-12-13,29,Active
5303,Growth,2024-04-25,99,Active
5308,Starter,2024-09-02,29,Active
5313,Growth,2024-02-03,99,Cancelled
5319,Growth,2025-01-10,99,Active
5320,Starter,2024-02-02,29,Active
5323,Starter,2024-11-09,29,Active
5324,Starter,2024-09-27,29,Active
5325,Growth,2024-11-17,99,Active
5327,Starter,2024-05-09,29,Active
5334,Starter,2024-08-12,29,Active
5336,Growth,2024-08-12,99,Active
5337,Starter,2024-03-18,29,Active
5339,Growth,2025-01-10,99,Active
5340,Growth,2025-01-18,99,Active
5341,Enterprise,2024-12-25,499,Active
5342,Growth,2024-10-16,99,Active
5344,Starter,2024-03-29,29,Active
5349,Growth,2024-03-28,99,Active
5350,Starter,2024-08-12,29,Active
5351,Growth,2024-06-30,99,Active
5354,Starter,2024-10-16,29,Active
5355,Growth,2024-06-13,99,Active
5356,Starter,2024-10-01,29,Active
5357,Growth,2024-06-27,99,Active
5368,Enterprise,2024-12-17,499,Active
5369,Starter,2024-11-16,29,Active
5373,Growth,2024-12-23,99,Active
5378,Growth,2024-12-24,99,Active
5379,Starter,2024-10-13,29,Active
5386,Starter,2024-12-15,29,Active
5387,Enterprise,2024-04-25,499,Active
5389,Growth,2024-10-09,99,Active
5390,Starter,2024-05-13,29,Active
5391,Starter,2024-03-29,29,Active
5392,Growth,2024-07-23,99,Active
