user_id,signup_date,country,acquisition_channel,company_size,engagement_score,invited_team
5755,2024-12-13,Northern Mariana Islands,Paid Ads,SMB,37,True
5756,2024-09-17,Latvia,Referral,SMB,43,True
5757,2024-08-21,Russian Federation,Organic Search,Mid Market,89,True
5758,2024-10-31,Madagascar,Social Media,Enterprise,68,True
5759,2024-07-28,Togo,Organic Search,SMB,51,True
5760,2024-05-31,Equatorial Guinea,Referral,SMB,68,True
5761,2024-05-10,Comoros,Partner,SMB,72,True
5762,2024-02-09,Falkland Islands (Malvinas),Organic Search,Mid Market,99,True
5763,2024-12-22,Kyrgyz Republic,Social Media,Enterprise,61,False
5764,2024-11-20,Angola,Referral,SMB,58,True
5765,2024-07-28,Samoa,Partner,SMB,67,True
5766,2024-03-04,Central African Republic,Organic Search,SMB,91,True
5767,2024-10-06,Dominican Republic,Organic Search,SMB,47,True
5768,2024-01-05,Hong Kong,Partner,SMB,73,True
5769,2024-04-16,Peru,Social Media,SMB,85,False
5770,2024-02-22,Uruguay,Partner,Mid Market,54,True
5771,2024-08-20,Guinea-Bissau,Organic Search,SMB,94,True
5772,2024-04-27,United Kingdom,Paid Ads,SMB,47,True
5773,2024-01-12,Wallis and Futuna,Paid Ads,SMB,25,True
5774,2024-08-02,Colombia,Social Media,SMB,97,True
5775,2024-11-16,Panama,Organic Search,SMB,42,True
5776,2024-09-15,Poland,Paid Ads,Mid Market,55,True
5777,2024-11-10,American Samoa,Paid Ads,SMB,54,True
5778,2024-06-12,Sweden,Partner,SMB,50,True
5779,2024-06-17,Saint Lucia,Paid Ads,Mid Market,78,True
5780,2024-03-10,Venezuela,Social Media,SMB,54,True
5781,2024-04-10,Bouvet Island (Bouvetoya),Organic Search,Mid Market,74,True
5782,2024-10-10,Kiribati,Paid Ads,Enterprise,33,True
5783,2024-07-15,Italy,Partner,Mid Market,24,False
5784,2024-04-13,Estonia,Partner,Enterprise,95,True
5785,2024-09-14,Solomon Islands,Paid Ads,Enterprise,84,True
5786,2024-09-09,Niue,Referral,SMB,76,True
5787,2024-11-29,Tajikistan,Partner,Enterprise,48,False
5788,2024-04-29,Poland,Referral,SMB,80,True
5789,2024-08-18,Spain,Organic Search,Mid Market,32,False
5790,2024-04-29,South Georgia and the South Sandwich Islands,Organic Search,Mid Market,99,True
5791,2024-02-27,Solomon Islands,Partner,SMB,73,True
5792,2024-01-12,Georgia,Referral,SMB,70,True
5793,2024-03-09,Nigeria,Partner,SMB,41,True
5794,2024-01-21,Chad,Partner,SMB,41,True
5795,2024-04-29,Iran,Organic Search,Mid Market,65,True
5796,2024-08-18,Thailand,Social Media,SMB,54,False
5797,2024-05-23,American Samoa,Organic Search,SMB,83,True
5798,2024-12-19,Guyana,Paid Ads,Mid Market,54,False
5799,2024-02-21,Holy See (Vatican City State),Paid Ads,SMB,54,True
5800,2024-07-09,Madagascar,Referral,Mid Market,29,True
5801,2024-01-31,Uganda,Paid Ads,SMB,98,True
5802,2024-06-07,Mozambique,Organic Search,Enterprise,38,True
5803,2024-03-14,Pitcairn Islands,Partner,SMB,79,True
5804,2024-01-15,Tanzania,Paid Ads,Mid Market,91,True
5805,2024-08-31,Macao,Referral,Mid Market,52,True
5806,2024-10-21,Antarctica (the territory South of 60 deg S),Social Media,SMB,42,True
5807,2024-07-10,Italy,Organic Search,Enterprise,58,True
5808,2024-03-14,China,Referral,SMB,53,True
5809,2024-12-21,Lithuania,Referral,SMB,32,True
5810,2024-02-25,Brunei Darussalam,Paid Ads,Mid Market,26,False
5811,2024-01-19,Belgium,Referral,SMB,87,True
5812,2024-08-08,Tunisia,Organic Search,Mid Market,47,True
5813,2024-01-26,Grenada,Social Media,SMB,89,True
5814,2024-07-23,Botswana,Social Media,Mid Market,41,True
5815,2024-01-29,Germany,Referral,Mid Market,24,False
5816,2024-10-31,Mauritania,Partner,Mid Market,50,True
5817,2024-07-19,Norfolk Island,Social Media,Mid Market,28,True
5818,2024-10-19,Belize,Partner,SMB,89,True
5819,2024-10-25,Solomon Islands,Organic Search,SMB,79,True
5820,2024-08-31,Myanmar,Paid Ads,SMB,27,False
5821,2024-02-19,Rwanda,Social Media,SMB,62,True
5822,2024-10-15,Lithuania,Organic Search,SMB,79,True
5823,2024-04-20,Croatia,Paid Ads,SMB,44,False
5824,2024-01-18,Croatia,Social Media,SMB,31,True
5825,2024-02-25,Bulgaria,Referral,SMB,68,True
5826,2024-10-16,Ecuador,Organic Search,Mid Market,80,False
5827,2024-02-08,Jordan,Social Media,SMB,43,True
5828,2024-03-02,Pitcairn Islands,Organic Search,Mid Market,52,True
5829,2024-06-10,Aruba,Partner,Mid Market,34,True
5830,2024-09-10,Lithuania,Organic Search,SMB,90,True
5831,2024-02-05,Afghanistan,Social Media,Mid Market,78,True
5832,2024-05-11,Venezuela,Partner,SMB,26,False
5833,2024-03-15,Argentina,Referral,Mid Market,57,True
5834,2024-03-08,Kyrgyz Republic,Referral,SMB,31,True
5835,2024-11-27,Paraguay,Social Media,SMB,63,True
5836,2024-04-02,Ireland,Referral,Enterprise,54,True
5837,2024-02-12,Slovakia (Slovak Republic),Referral,Enterprise,22,True
5838,2024-10-25,Australia,Partner,SMB,77,True
5839,2024-08-30,Svalbard & Jan Mayen Islands,Referral,SMB,22,True
5840,2024-04-16,Netherlands,Referral,SMB,100,True
5841,2024-06-29,Cape Verde,Partner,SMB,36,False
5842,2024-08-28,Ethiopia,Social Media,SMB,79,True
5843,2024-11-04,Bhutan,Partner,Mid Market,23,True
5844,2024-12-12,Uganda,Referral,SMB,64,True
5845,2024-12-20,Cayman Islands,Partner,SMB,64,True
5846,2024-02-27,Angola,Social Media,SMB,33,True
5847,2024-02-24,Haiti,Paid Ads,Mid Market,60,True
5848,2024-10-01,Qatar,Paid Ads,Enterprise,31,False
5849,2024-03-28,Philippines,Social Media,SMB,71,True
5850,2024-12-25,Paraguay,Partner,Mid Market,88,True
5851,2024-07-30,Guadeloupe,Partner,SMB,74,True
5852,2024-09-20,Turkmenistan,Social Media,SMB,79,True
5853,2024-07-13,Bouvet Island (Bouvetoya),Organic Search,Enterprise,84,True
5854,2024-09-26,Nigeria,Partner,SMB,53,True
5855,2024-01-13,Egypt,Paid Ads,Mid Market,76,True
5856,2024-12-02,Luxembourg,Paid Ads,Enterprise,92,True
5857,2024-02-26,New Caledonia,Paid Ads,SMB,57,True
5858,2024-11-13,Mauritius,Paid Ads,SMB,75,True
5859,2024-06-02,Panama,Organic Search,SMB,93,True
5860,2024-09-27,Trinidad and Tobago,Referral,SMB,100,True
5861,2024-03-06,Bangladesh,Referral,Mid Market,49,True
5862,2024-05-22,Jamaica,Paid Ads,SMB,75,True
5863,2024-05-18,Dominica,Social Media,Enterprise,25,False
5864,2024-09-15,Uzbekistan,Referral,SMB,93,True
5865,2024-09-27,Suriname,Social Media,SMB,75,True
5866,2024-04-05,Guernsey,Referral,Mid Market,21,True
5867,2024-03-27,Pitcairn Islands,Organic Search,Enterprise,45,True
5868,2024-09-08,Austria,Referral,Mid Market,65,True
5869,2024-06-17,Vanuatu,Organic Search,Mid Market,47,True
5870,2024-01-02,Zambia,Organic Search,SMB,90,True
5871,2024-09-22,Mongolia,Social Media,SMB,57,False
5872,2024-12-31,Gibraltar,Social Media,SMB,95,True
5873,2024-02-26,Faroe Islands,Paid Ads,SMB,86,False
5874,2024-09-23,Albania,Paid Ads,Mid Market,92,True
5875,2024-02-16,Portugal,Organic Search,SMB,71,True
5876,2024-01-02,Mauritius,Organic Search,SMB,31,False
5877,2024-07-15,Algeria,Paid Ads,Mid Market,100,True
5878,2024-03-18,Seychelles,Referral,SMB,83,True
5879,2024-04-13,Azerbaijan,Social Media,Mid Market,94,True
5880,2024-12-10,Samoa,Paid Ads,Enterprise,93,True
5881,2024-08-23,Montenegro,Paid Ads,SMB,21,True
5882,2024-10-04,New Zealand,Partner,SMB,30,False
5883,2024-10-07,Christmas Island,Social Media,SMB,53,True
5884,2024-07-17,French Southern Territories,Referral,SMB,22,False
5885,2024-11-01,Uruguay,Paid Ads,SMB,48,True
5886,2024-05-07,Montenegro,Social Media,SMB,32,False
5887,2024-05-05,Solomon Islands,Social Media,SMB,32,False
5888,2024-09-24,San Marino,Organic Search,SMB,97,True
5889,2024-10-11,Romania,Partner,Mid Market,62,False
5890,2024-09-13,Timor-Leste,Referral,Mid Market,59,True
5891,2024-03-17,Ecuador,Organic Search,SMB,53,False
5892,2024-12-06,China,Organic Search,SMB,46,True
5893,2024-06-14,Monaco,Referral,SMB,72,True
5894,2024-01-16,Costa Rica,Social Media,SMB,93,True
5895,2024-11-06,China,Paid Ads,SMB,94,True
5896,2024-12-26,Cocos (Keeling) Islands,Partner,Mid Market,75,True
5897,2024-08-14,Guyana,Referral,Mid Market,32,True
5898,2024-01-30,Luxembourg,Paid Ads,SMB,22,False
5899,2024-03-12,Saint Lucia,Paid Ads,Enterprise,84,True
5900,2024-03-18,Saint Lucia,Referral,Mid Market,85,True
5901,2024-08-16,Cayman Islands,Paid Ads,Enterprise,56,False
5902,2024-01-01,Aruba,Referral,Enterprise,70,True
5903,2024-03-13,Slovakia (Slovak Republic),Organic Search,SMB,84,True
5904,2024-02-05,Luxembourg,Social Media,SMB,61,True
5905,2024-03-10,Cocos (Keeling) Islands,Social Media,SMB,65,True
5906,2024-11-22,Senegal,Referral,SMB,40,True
5907,2024-04-23,Slovakia (Slovak Republic),Partner,Enterprise,22,False
5908,2024-01-05,Australia,Partner,SMB,99,True
5909,2024-02-18,Gambia,Paid Ads,Enterprise,90,True
5910,2024-12-25,Iraq,Partner,SMB,34,False
5911,2024-12-17,Albania,Social Media,Enterprise,100,True
5912,2024-03-31,Slovakia (Slovak Republic),Partner,SMB,22,False
5913,2024-05-26,Comoros,Social Media,SMB,24,True
5914,2024-02-01,Vietnam,Social Media,Mid Market,48,True
5915,2024-01-29,Guinea-Bissau,Partner,SMB,23,True
5916,2024-01-28,Austria,Organic Search,SMB,51,False
5917,2024-09-24,Western Sahara,Referral,SMB,23,True
5918,2024-02-15,Faroe Islands,Referral,SMB,36,True
5919,2024-10-17,Macao,Social Media,SMB,31,False
5920,2024-03-05,South Africa,Organic Search,Mid Market,53,False
5921,2024-09-29,Cayman Islands,Partner,SMB,74,False
5922,2024-08-10,Vietnam,Partner,SMB,53,True
5923,2024-06-08,Singapore,Social Media,Mid Market,59,True
5924,2024-12-01,Afghanistan,Referral,Mid Market,76,True
5925,2024-08-02,Namibia,Referral,Mid Market,58,False
5926,2024-07-15,American Samoa,Organic Search,SMB,31,True
5927,2024-06-19,Chile,Referral,SMB,83,True
5928,2024-11-16,Croatia,Referral,Enterprise,59,True
5929,2024-09-08,Senegal,Referral,SMB,64,True
5930,2024-10-12,Bhutan,Social Media,SMB,72,True
5931,2024-09-30,Wallis and Futuna,Referral,SMB,60,True
5932,2024-02-21,North Macedonia,Referral,Mid Market,43,False
5933,2024-07-20,Cook Islands,Social Media,Enterprise,85,True
5934,2024-07-19,Brazil,Social Media,Mid Market,69,False
5935,2024-06-28,Holy See (Vatican City State),Social Media,Enterprise,36,True
5936,2024-05-21,Guadeloupe,Organic Search,Enterprise,99,True
5937,2024-08-14,Chile,Social Media,Mid Market,76,True
5938,2024-09-18,Comoros,Partner,Mid Market,57,True
5939,2024-08-30,Botswana,Social Media,Mid Market,40,True
5940,2024-10-23,Kyrgyz Republic,Organic Search,Mid Market,66,True
5941,2024-01-08,Martinique,Organic Search,SMB,33,True
5942,2024-09-18,Haiti,Partner,SMB,81,True
5943,2024-06-03,Kiribati,Referral,SMB,60,True
5944,2024-05-19,Indonesia,Referral,SMB,59,True
5945,2024-08-02,Japan,Social Media,SMB,34,True
5946,2024-03-18,Yemen,Organic Search,SMB,75,True
5947,2024-05-09,Martinique,Paid Ads,Mid Market,65,True
5948,2024-03-24,United Kingdom,Partner,SMB,42,True
5949,2024-01-09,Palestinian Territory,Social Media,Mid Market,55,True
5950,2024-05-24,Papua New Guinea,Organic Search,Mid Market,32,False
5951,2024-12-09,Wallis and Futuna,Paid Ads,SMB,45,True
5952,2024-10-06,San Marino,Paid Ads,SMB,38,True
5953,2024-08-25,South Georgia and the South Sandwich Islands,Referral,SMB,74,True
5954,2024-04-29,Namibia,Partner,SMB,95,True
5955,2024-05-27,United States Minor Outlying Islands,Paid Ads,Mid Market,84,True
5956,2024-04-01,Gabon,Organic Search,SMB,55,False
5957,2024-10-27,Iceland,Social Media,SMB,71,True
5958,2024-07-26,Wallis and Futuna,Partner,Mid Market,22,True
5959,2024-06-26,United Kingdom,Organic Search,Mid Market,25,True
5960,2024-04-03,Iran,Organic Search,SMB,67,True
5961,2024-06-08,Switzerland,Referral,Mid Market,55,True
5962,2024-02-12,Turkey,Referral,SMB,23,True
5963,2024-03-01,Mexico,Social Media,SMB,98,True
5964,2024-09-27,Sierra Leone,Social Media,SMB,50,True
5965,2024-09-11,Syrian Arab Republic,Referral,SMB,84,False
5966,2024-07-16,Ireland,Organic Search,Enterprise,45,True
5967,2024-03-24,Indonesia,Organic Search,Enterprise,45,True
5968,2024-02-23,Cocos (Keeling) Islands,Paid Ads,SMB,95,True
5969,2024-11-14,Albania,Paid Ads,Enterprise,26,False
5970,2024-02-11,Malta,Organic Search,Mid Market,24,True
5971,2024-01-07,Moldova,Referral,SMB,80,True
5972,2024-02-29,Jordan,Referral,SMB,83,True
5973,2024-02-20,Gabon,Paid Ads,Mid Market,91,True
5974,2024-07-31,Lao People's Democratic Republic,Organic Search,Mid Market,33,True
5975,2024-11-18,Czech Republic,Social Media,Mid Market,39,True
5976,2024-06-30,Saint Pierre and Miquelon,Paid Ads,Enterprise,26,False
5977,2024-09-16,Georgia,Partner,SMB,56,True
5978,2024-11-21,Burundi,Social Media,Mid Market,62,True
5979,2024-07-05,Sweden,Organic Search,Mid Market,29,True
5980,2024-04-15,Saint Lucia,Social Media,SMB,63,True
5981,2024-09-28,Wallis and Futuna,Referral,Mid Market,22,True
5982,2024-08-29,Finland,Referral,SMB,76,True
5983,2024-09-24,Botswana,Organic Search,SMB,79,True
5984,2024-11-02,Greenland,Organic Search,Mid Market,79,True
5985,2024-02-27,Sri Lanka,Social Media,SMB,23,True
5986,2024-10-09,Jamaica,Paid Ads,SMB,98,True
5987,2024-08-28,American Samoa,Referral,SMB,45,False
5988,2024-12-12,Myanmar,Paid Ads,Mid Market,95,True
5989,2024-11-20,Spain,Social Media,SMB,82,True
5990,2024-03-02,Lao People's Democratic Republic,Paid Ads,SMB,63,False
5991,2024-04-26,Heard Island and McDonald Islands,Organic Search,SMB,73,True
5992,2024-10-13,Paraguay,Organic Search,Mid Market,20,True
5993,2024-04-03,Haiti,Partner,SMB,90,True
5994,2024-07-06,Christmas Island,Partner,SMB,84,True
5995,2024-01-17,United States Virgin Islands,Organic Search,SMB,52,True
5996,2024-12-08,Lithuania,Partner,SMB,37,False
5997,2024-04-19,Senegal,Social Media,Enterprise,40,True
5998,2024-03-03,Yemen,Social Media,SMB,69,False
5999,2024-11-04,Poland,Social Media,SMB,78,False
6000,2024-05-12,Lao People's Democratic Republic,Social Media,Mid Market,22,True
6001,2024-07-18,Tunisia,Social Media,Mid Market,65,False
6002,2024-02-03,Fiji,Social Media,Mid Market,35,False
6003,2024-05-05,Cameroon,Paid Ads,Mid Market,66,True
6004,2024-12-22,Saint Kitts and Nevis,Referral,SMB,27,False
6005,2024-02-29,Colombia,Social Media,Mid Market,38,False
6006,2024-07-17,Guernsey,Organic Search,SMB,21,True
6007,2024-04-21,Philippines,Referral,SMB,86,True
6008,2024-05-12,Guam,Referral,SMB,47,True
6009,2024-12-25,Bolivia,Organic Search,Mid Market,48,True
6010,2024-10-22,Iran,Referral,SMB,57,True
6011,2024-09-14,Guatemala,Organic Search,SMB,21,True
6012,2024-06-03,Afghanistan,Organic Search,Mid Market,96,True
6013,2024-02-08,Germany,Organic Search,SMB,49,True
6014,2024-01-24,Mozambique,Referral,SMB,29,True
6015,2024-07-12,Lebanon,Social Media,Mid Market,90,True
6016,2024-07-17,Tokelau,Partner,SMB,51,False
6017,2024-04-28,Georgia,Paid Ads,Mid Market,49,True
6018,2024-06-07,Kenya,Paid Ads,SMB,20,True
6019,2024-06-15,Seychelles,Organic Search,Mid Market,55,True
6020,2024-09-12,Wallis and Futuna,Social Media,SMB,39,True
6021,2024-09-08,Niue,Paid Ads,Mid Market,94,True
6022,2024-08-05,Zambia,Organic Search,SMB,51,False
6023,2024-10-09,Fiji,Partner,SMB,34,True
6024,2024-03-11,Heard Island and McDonald Islands,Paid Ads,Mid Market,77,True
6025,2024-09-09,French Polynesia,Partner,Mid Market,37,True
6026,2024-04-29,Lao People's Democratic Republic,Paid Ads,SMB,92,True
6027,2024-09-11,Cape Verde,Paid Ads,SMB,66,True
6028,2024-05-12,Somalia,Referral,SMB,25,False
6029,2024-12-09,Austria,Paid Ads,SMB,49,False
6030,2024-07-15,Czech Republic,Organic Search,SMB,57,True
6031,2024-08-10,Ukraine,Partner,Mid Market,74,True
6032,2024-08-24,Central African Republic,Social Media,SMB,65,True
6033,2024-02-03,Palestinian Territory,Social Media,SMB,78,True
6034,2024-04-14,Mauritius,Organic Search,Mid Market,79,True
6035,2024-03-03,Sweden,Partner,SMB,53,True
6036,2024-11-29,Bolivia,Social Media,SMB,49,True
6037,2024-09-03,Korea,Organic Search,SMB,82,True
6038,2024-06-11,Bhutan,Partner,Enterprise,87,False
6039,2024-01-09,Afghanistan,Referral,Mid Market,57,False
6040,2024-02-07,Saudi Arabia,Partner,SMB,61,True
6041,2024-12-27,North Macedonia,Social Media,Mid Market,69,False
6042,2024-01-26,Guyana,Referral,SMB,62,True
6043,2024-05-12,Western Sahara,Social Media,Mid Market,71,True
6044,2024-03-16,Tunisia,Social Media,SMB,86,True
6045,2024-06-02,Benin,Organic Search,SMB,74,True
6046,2024-05-08,Western Sahara,Referral,SMB,68,False
6047,2024-12-15,Libyan Arab Jamahiriya,Referral,SMB,28,False
6048,2024-12-27,United Kingdom,Referral,Enterprise,46,False
6049,2024-10-07,Lebanon,Social Media,SMB,37,False
6050,2024-07-02,Namibia,Paid Ads,SMB,87,False
6051,2024-08-08,Christmas Island,Paid Ads,Mid Market,97,True
6052,2024-01-27,Solomon Islands,Social Media,Mid Market,23,True
6053,2024-05-14,Vietnam,Paid Ads,Enterprise,86,True
6054,2024-07-20,Gambia,Paid Ads,Mid Market,42,True
6055,2024-01-30,Kyrgyz Republic,Partner,Mid Market,50,False
6056,2024-05-12,Hong Kong,Organic Search,SMB,23,True
6057,2024-12-17,Uzbekistan,Paid Ads,Enterprise,97,True
6058,2024-03-15,Aruba,Social Media,SMB,73,True
6059,2024-02-12,Switzerland,Partner,SMB,77,True
6060,2024-08-07,Congo,Partner,Mid Market,60,False
6061,2024-04-08,Norway,Partner,SMB,27,True
6062,2024-08-30,Botswana,Paid Ads,SMB,79,True
6063,2024-09-12,Grenada,Partner,SMB,40,False
6064,2024-08-11,Belgium,Organic Search,SMB,23,True
6065,2024-05-03,Djibouti,Paid Ads,SMB,43,False
6066,2024-09-01,Sri Lanka,Referral,Mid Market,36,True
6067,2024-08-21,Nepal,Referral,SMB,42,True
6068,2024-03-30,Belgium,Referral,SMB,33,True
6069,2024-02-08,Somalia,Social Media,Mid Market,82,True
6070,2024-08-06,Swaziland,Paid Ads,SMB,82,True
6071,2024-02-24,Malawi,Social Media,SMB,57,False
6072,2024-03-21,Russian Federation,Paid Ads,Mid Market,67,True
6073,2024-02-28,Iceland,Partner,SMB,90,True
6074,2024-07-25,Reunion,Paid Ads,SMB,24,True
6075,2024-07-10,Serbia,Referral,Enterprise,74,True
6076,2024-10-23,Turkey,Organic Search,SMB,42,True
6077,2024-04-05,Luxembourg,Organic Search,Mid Market,72,True
6078,2024-10-18,Malaysia,Paid Ads,SMB,54,True
6079,2024-04-04,Sudan,Social Media,SMB,29,False
6080,2024-02-01,Russian Federation,Social Media,SMB,29,False
6081,2024-08-18,Nicaragua,Social Media,Mid Market,22,False
6082,2024-04-20,Heard Island and McDonald Islands,Organic Search,SMB,44,True
6083,2024-08-16,South Africa,Organic Search,Mid Market,21,True
6084,2024-01-17,Switzerland,Partner,SMB,46,True
6085,2024-04-04,Albania,Social Media,Mid Market,43,False
6086,2024-05-09,Mongolia,Partner,SMB,48,True
6087,2024-02-27,Malta,Social Media,SMB,55,True
6088,2024-08-15,Martinique,Social Media,Enterprise,91,True
6089,2024-01-03,Djibouti,Paid Ads,SMB,92,True
6090,2024-01-17,Korea,Social Media,Mid Market,61,True
6091,2024-05-13,Germany,Organic Search,SMB,64,True
6092,2024-11-11,Denmark,Paid Ads,Mid Market,90,True
6093,2024-06-15,New Zealand,Organic Search,Mid Market,48,True
6094,2024-11-05,North Macedonia,Referral,SMB,40,True
6095,2024-09-09,Iraq,Referral,SMB,31,True
6096,2024-03-22,Senegal,Paid Ads,SMB,69,False
6097,2024-04-23,Marshall Islands,Partner,Mid Market,58,True
6098,2024-10-15,Cameroon,Social Media,SMB,75,True
6099,2024-08-02,Reunion,Social Media,SMB,62,True
6100,2024-03-28,Nigeria,Social Media,Mid Market,90,False
6101,2024-11-25,Chile,Partner,SMB,46,True
6102,2024-10-28,Gibraltar,Social Media,SMB,100,True
6103,2024-10-27,Algeria,Partner,SMB,20,False
6104,2024-09-15,Nicaragua,Paid Ads,SMB,20,True
6105,2024-08-02,Antigua and Barbuda,Social Media,Enterprise,72,True
6106,2024-01-12,Estonia,Referral,SMB,21,False
6107,2024-12-06,British Virgin Islands,Organic Search,SMB,41,True
6108,2024-10-31,Northern Mariana Islands,Organic Search,SMB,29,True
6109,2024-07-09,Ecuador,Partner,Mid Market,50,True
6110,2024-11-13,Singapore,Organic Search,SMB,89,False
6111,2024-10-20,Equatorial Guinea,Organic Search,SMB,42,True
6112,2024-03-21,Saint Barthelemy,Partner,Enterprise,51,True
6113,2024-04-15,Martinique,Referral,SMB,41,False
6114,2024-05-05,Tokelau,Partner,SMB,39,False
6115,2024-07-10,Maldives,Partner,SMB,27,True
6116,2024-02-28,Cuba,Paid Ads,Mid Market,48,True
6117,2024-06-21,Liechtenstein,Partner,SMB,24,True
6118,2024-04-25,Moldova,Social Media,SMB,90,True
6119,2024-10-13,Eritrea,Partner,Mid Market,46,True
6120,2024-11-15,Libyan Arab Jamahiriya,Referral,Mid Market,51,True
6121,2024-04-08,Angola,Referral,SMB,51,True
6122,2024-07-20,Switzerland,Referral,SMB,36,True
6123,2024-01-04,Slovenia,Paid Ads,SMB,92,True
6124,2024-10-02,Guinea-Bissau,Referral,SMB,54,True
6125,2024-05-18,Iraq,Organic Search,SMB,94,False
6126,2024-01-30,Lesotho,Social Media,Mid Market,96,False
6127,2024-07-20,Suriname,Partner,Enterprise,98,True
6128,2024-11-03,British Indian Ocean Territory (Chagos Archipelago),Paid Ads,SMB,27,True
6129,2024-03-01,Turkmenistan,Referral,SMB,83,True
6130,2024-07-24,Cape Verde,Referral,SMB,78,True
6131,2024-06-07,Guam,Paid Ads,SMB,40,True
6132,2024-02-03,Jordan,Organic Search,SMB,96,True
6133,2024-05-17,Finland,Organic Search,SMB,77,True
6134,2024-06-24,Western Sahara,Paid Ads,Enterprise,32,True
6135,2024-10-27,Ecuador,Referral,SMB,77,True
6136,2024-02-08,Mauritius,Referral,SMB,67,False
6137,2024-04-28,Argentina,Social Media,SMB,74,True
6138,2024-05-20,Peru,Social Media,SMB,85,True
6139,2024-11-18,Czech Republic,Social Media,SMB,33,True
6140,2024-03-13,Ukraine,Organic Search,Mid Market,74,False
6141,2024-03-02,Kuwait,Social Media,Mid Market,49,True
6142,2024-01-14,Norway,Organic Search,SMB,40,False
6143,2024-12-03,Colombia,Paid Ads,Enterprise,60,True
6144,2024-03-11,Norway,Partner,SMB,41,True
6145,2024-12-27,United Arab Emirates,Organic Search,SMB,49,True
6146,2024-06-18,Namibia,Partner,SMB,32,False
6147,2024-05-18,Cocos (Keeling) Islands,Referral,Mid Market,37,False
6148,2024-02-21,Libyan Arab Jamahiriya,Paid Ads,Mid Market,58,True
6149,2024-05-01,French Southern Territories,Organic Search,SMB,76,True
6150,2024-09-05,Georgia,Paid Ads,SMB,37,True
6151,2024-05-13,South Africa,Social Media,Mid Market,36,True
6152,2024-07-10,Western Sahara,Partner,Mid Market,39,False
6153,2024-02-17,Taiwan,Paid Ads,SMB,52,True
6154,2024-11-17,Botswana,Partner,Mid Market,89,True
6155,2024-02-26,Guatemala,Paid Ads,SMB,20,False
6156,2024-06-03,Germany,Paid Ads,SMB,25,False
6157,2024-08-08,Mali,Social Media,Mid Market,93,False
6158,2024-04-11,Ireland,Referral,Mid Market,41,True
6159,2024-10-28,United Kingdom,Paid Ads,Enterprise,75,False
6160,2024-06-30,Western Sahara,Organic Search,SMB,99,True
6161,2024-01-30,Guam,Referral,SMB,89,True
6162,2024-12-06,Brazil,Partner,Enterprise,55,True
6163,2024-01-30,Zimbabwe,Paid Ads,SMB,84,True
6164,2024-07-02,Israel,Paid Ads,SMB,89,True
6165,2024-03-28,Lithuania,Partner,Mid Market,81,True
6166,2024-03-10,Isle of Man,Social Media,Mid Market,22,True
6167,2024-09-17,Jordan,Partner,SMB,36,True
6168,2024-12-03,Bouvet Island (Bouvetoya),Paid Ads,Mid Market,66,True
6169,2024-06-05,Korea,Referral,Mid Market,60,True
6170,2024-07-10,Tunisia,Organic Search,Mid Market,70,True
6171,2024-03-27,Moldova,Paid Ads,SMB,43,True
6172,2024-06-28,Russian Federation,Organic Search,Mid Market,88,True
6173,2024-04-03,Switzerland,Partner,Mid Market,71,True
6174,2024-03-27,Burkina Faso,Partner,SMB,90,True
6175,2024-07-29,Belarus,Referral,SMB,52,True
6176,2024-04-02,Greenland,Organic Search,SMB,41,False
6177,2024-03-24,Cameroon,Referral,Enterprise,31,False
6178,2024-05-27,Antigua and Barbuda,Paid Ads,SMB,96,True
6179,2024-01-06,Qatar,Organic Search,Mid Market,73,True
6180,2024-07-20,Guyana,Referral,Mid Market,76,True
6181,2024-01-21,Kazakhstan,Referral,SMB,20,True
6182,2024-05-14,Kenya,Partner,Mid Market,26,True
6183,2024-10-24,Brazil,Partner,SMB,43,False
6184,2024-02-04,Nauru,Social Media,Mid Market,25,False
6185,2024-01-10,Albania,Referral,Mid Market,26,True
6186,2024-02-13,Gibraltar,Paid Ads,SMB,67,True
6187,2024-04-12,Western Sahara,Paid Ads,Mid Market,37,False
6188,2024-03-23,Turkmenistan,Partner,Mid Market,31,True
6189,2024-02-14,Kenya,Paid Ads,SMB,20,True
6190,2024-12-21,Guyana,Organic Search,SMB,22,True
6191,2024-09-27,Saint Barthelemy,Referral,SMB,24,True
6192,2024-06-13,Djibouti,Social Media,SMB,34,True
6193,2024-12-16,Syrian Arab Republic,Social Media,Mid Market,27,False
6194,2024-08-30,Ecuador,Social Media,Mid Market,70,True
6195,2024-05-24,Turkmenistan,Referral,Mid Market,65,True
6196,2024-01-06,Maldives,Organic Search,SMB,49,True
6197,2024-08-25,Uzbekistan,Referral,SMB,74,True
6198,2024-02-16,San Marino,Social Media,Mid Market,38,True
6199,2024-04-24,Anguilla,Organic Search,SMB,45,True
6200,2024-07-29,Niger,Organic Search,SMB,99,True
6201,2024-05-12,Nigeria,Partner,Mid Market,75,True
6202,2024-06-02,Kazakhstan,Referral,Enterprise,32,True
6203,2024-07-18,Jamaica,Partner,SMB,56,True
6204,2024-02-29,Canada,Referral,SMB,79,False
6205,2024-08-28,French Polynesia,Social Media,SMB,81,True
6206,2024-08-03,Italy,Organic Search,SMB,46,True
6207,2024-05-08,French Polynesia,Paid Ads,SMB,99,False
6208,2024-01-24,Sierra Leone,Partner,Mid Market,28,True
6209,2024-08-30,Japan,Partner,Mid Market,32,False
